carat,cut,cut_ord,color,clarity,clarity_ord,price
1.03,Very Good,3,G,SI2,2,3755
0.82,Very Good,3,J,SI1,3,2313
0.59,Ideal,5,D,SI1,3,1816
0.35,Ideal,5,G,VVS1,7,887
0.35,Premium,4,D,VS2,5,1063
0.4,Ideal,5,E,VS2,5,854
1.2,Very Good,3,F,VS2,5,8436
1.16,Premium,4,J,SI1,3,4222
1.01,Ideal,5,H,SI1,3,4642
0.54,Premium,4,F,SI1,3,1349
0.42,Ideal,5,H,VVS1,7,1094
0.93,Very Good,3,G,SI1,3,4111
1.5,Very Good,3,F,SI2,2,9817
0.9,Good,2,G,VS1,4,4540
0.22,Premium,4,F,SI1,3,342
1.91,Very Good,3,G,SI1,3,15241
0.31,Ideal,5,G,VVS1,7,816
0.3,Premium,4,D,VS2,5,911
0.5,Good,2,G,SI1,3,1286
1.54,Ideal,5,G,VVS2,6,15197
1.01,Premium,4,G,VS1,4,6618
0.7,Premium,4,D,SI2,2,2596
1.68,Ideal,5,G,VS2,5,15740
0.57,Premium,4,D,VS2,5,1944
1.0,Premium,4,F,VS1,4,7336
0.3,Very Good,3,J,VS1,4,427
0.4,Ideal,5,G,VVS1,7,1043
0.38,Premium,4,G,VS2,5,983
1.56,Ideal,5,H,VS2,5,11636
1.0,Premium,4,H,SI2,2,3640
0.4,Ideal,5,H,SI1,3,666
0.52,Ideal,5,D,SI2,2,1385
1.1,Premium,4,D,SI2,2,4725
1.5,Premium,4,F,VS1,4,15153
1.58,Premium,4,E,VS2,5,14453
0.39,Premium,4,E,VVS1,7,1362
0.71,Very Good,3,G,VS1,4,2630
0.71,Very Good,3,E,VS2,5,2930
0.55,Ideal,5,F,VS1,4,1754
0.51,Ideal,5,E,SI1,3,1443
0.32,Very Good,3,E,SI1,3,720
0.76,Premium,4,J,VS2,5,2052
1.0,Premium,4,E,VS1,4,7392
1.05,Very Good,3,D,VS2,5,7794
0.7,Very Good,3,I,SI2,2,1801
1.76,Premium,4,I,VS2,5,9659
0.52,Ideal,5,F,SI1,3,1337
0.82,Ideal,5,I,SI2,2,2075
0.39,Ideal,5,H,VVS2,6,911
0.4,Premium,4,H,VVS1,7,1088
1.01,Very Good,3,G,VVS2,6,7885
0.25,Premium,4,E,VS1,4,435
0.51,Ideal,5,D,SI1,3,1687
0.4,Good,2,I,SI1,3,596
1.21,Good,2,I,VS2,5,5028
0.77,Very Good,3,I,VS2,5,2262
0.41,Very Good,3,E,SI1,3,755
0.91,Premium,4,G,SI1,3,3975
0.34,Ideal,5,G,VS2,5,596
1.51,Premium,4,G,VS1,4,13811
1.01,Premium,4,D,SI1,3,5860
0.97,Premium,4,F,SI1,3,4726
0.7,Ideal,5,F,VS1,4,3399
0.59,Ideal,5,D,SI1,3,1646
0.43,Very Good,3,G,VS1,4,943
1.62,Good,2,H,VS2,5,12429
0.3,Premium,4,E,SI2,2,540
1.53,Ideal,5,J,VS2,5,7550
0.71,Premium,4,F,VS2,5,2853
1.55,Ideal,5,I,VVS2,6,11430
0.41,Premium,4,E,VVS1,7,1367
1.3,Premium,4,J,SI1,3,5176
0.36,Ideal,5,D,VS2,5,928
0.33,Ideal,5,D,VS2,5,781
1.07,Premium,4,G,I1,1,3547
0.59,Premium,4,E,SI1,3,1550
1.41,Good,2,F,SI1,3,8212
0.45,Fair,1,E,VS2,5,980
0.71,Good,2,G,VS1,4,2853
1.09,Ideal,5,F,SI1,3,5527
1.2,Ideal,5,G,SI2,2,5562
0.58,Premium,4,F,VS2,5,1586
0.31,Ideal,5,E,VVS1,7,924
2.0,Premium,4,D,SI2,2,13098
0.46,Ideal,5,F,SI1,3,1018
0.24,Very Good,3,D,VS1,4,419
0.32,Ideal,5,I,IF,8,655
0.41,Ideal,5,F,VVS2,6,1115
1.0,Good,2,I,SI1,3,3920
1.25,Very Good,3,H,SI2,2,5637
0.81,Ideal,5,I,VS1,4,3422
0.34,Very Good,3,F,SI2,2,574
0.32,Good,2,D,I1,1,468
0.7,Very Good,3,G,VS2,5,2507
1.06,Ideal,5,I,SI1,3,5697
0.34,Ideal,5,E,VS2,5,745
0.7,Fair,1,H,VS1,4,2100
0.57,Ideal,5,G,VS1,4,1837
1.25,Premium,4,I,VS1,4,5331
0.41,Very Good,3,J,VS1,4,647
0.81,Premium,4,F,SI1,3,2926
1.04,Premium,4,G,SI2,2,4277
0.76,Premium,4,E,SI2,2,2580
0.72,Ideal,5,D,VS2,5,3543
0.36,Good,2,D,VS2,5,739
0.56,Ideal,5,D,SI1,3,1664
1.51,Premium,4,E,VS2,5,14844
0.38,Very Good,3,D,SI1,3,733
1.01,Very Good,3,F,SI2,2,4332
0.55,Ideal,5,H,VVS2,6,1668
1.1,Ideal,5,F,VS2,5,5692
0.31,Ideal,5,D,SI1,3,565
2.45,Very Good,3,H,SI2,2,11830
0.31,Ideal,5,D,VVS2,6,982
1.51,Ideal,5,F,SI2,2,9301
2.02,Good,2,G,SI2,2,12929
0.52,Very Good,3,G,VVS1,7,2045
0.51,Ideal,5,D,VS2,5,1787
0.56,Ideal,5,G,VS1,4,1822
0.55,Ideal,5,E,VS2,5,1792
0.33,Premium,4,G,VVS2,6,965
1.53,Premium,4,G,SI1,3,11421
1.26,Fair,1,G,SI2,2,4966
0.52,Ideal,5,D,VS2,5,1689
1.34,Very Good,3,J,SI2,2,5787
0.34,Ideal,5,G,IF,8,974
0.24,Ideal,5,F,VVS2,6,678
0.31,Premium,4,D,SI1,3,571
0.31,Ideal,5,F,VVS2,6,775
0.23,Very Good,3,F,VVS2,6,505
0.3,Ideal,5,D,SI1,3,524
0.36,Premium,4,H,SI1,3,665
0.54,Premium,4,F,VS2,5,1667
1.0,Premium,4,H,VVS2,6,4312
1.07,Ideal,5,G,VS2,5,7275
0.71,Premium,4,H,SI2,2,1567
0.7,Ideal,5,H,VVS2,6,3325
0.66,Ideal,5,F,VVS2,6,2732
0.38,Very Good,3,J,VVS2,6,855
1.2,Premium,4,H,VVS2,6,5174
0.92,Ideal,5,E,SI2,2,4011
1.5,Ideal,5,G,VS2,5,12787
0.9,Premium,4,D,SI1,3,3689
0.42,Very Good,3,H,SI1,3,700
1.02,Ideal,5,G,VS1,4,6857
2.02,Very Good,3,I,SI2,2,11390
0.58,Ideal,5,D,VS2,5,1876
0.93,Very Good,3,H,VS2,5,4351
0.35,Very Good,3,G,VVS2,6,798
0.57,Ideal,5,G,VVS2,6,2095
0.35,Fair,1,G,VS2,5,1415
0.25,Very Good,3,H,VVS1,7,450
0.99,Very Good,3,D,SI2,2,4993
1.04,Very Good,3,G,VS1,4,7049
0.32,Very Good,3,D,SI1,3,589
0.9,Very Good,3,E,SI1,3,5387
1.52,Ideal,5,H,VVS2,6,12123
1.01,Premium,4,E,SI1,3,4399
0.23,Very Good,3,E,VVS1,7,478
1.0,Premium,4,I,SI2,2,2795
0.7,Ideal,5,F,VS1,4,2874
0.53,Premium,4,E,SI1,3,1607
0.56,Very Good,3,H,SI2,2,956
0.48,Very Good,3,E,VS1,4,1644
1.08,Ideal,5,G,SI2,2,5057
0.9,Premium,4,G,SI1,3,3774
1.0,Premium,4,H,VS1,4,5169
2.01,Good,2,I,SI2,2,12681
0.6,Very Good,3,J,VS1,4,1378
0.8,Very Good,3,G,SI1,3,3071
0.4,Ideal,5,H,VVS1,7,913
1.0,Premium,4,E,SI2,2,3450
0.65,Premium,4,F,SI1,3,1748
0.31,Very Good,3,D,VS1,4,736
0.9,Very Good,3,D,SI1,3,3880
0.4,Very Good,3,F,SI1,3,687
1.36,Ideal,5,G,VVS2,6,11848
1.0,Premium,4,E,SI1,3,5544
0.71,Very Good,3,G,VS2,5,2671
1.05,Good,2,H,SI1,3,4937
1.01,Premium,4,F,VVS2,6,8905
0.7,Premium,4,H,SI1,3,1948
0.45,Premium,4,F,SI2,2,936
1.27,Premium,4,I,SI1,3,5690
0.78,Very Good,3,I,SI2,2,2132
0.8,Fair,1,E,SI1,3,2885
0.52,Good,2,E,SI2,2,1229
0.61,Very Good,3,G,IF,8,2411
0.56,Ideal,5,E,VS1,4,1608
0.5,Premium,4,E,VS2,5,1624
0.41,Ideal,5,F,VS2,5,1107
0.7,Premium,4,I,VVS2,6,2352
0.43,Premium,4,E,I1,1,713
1.0,Ideal,5,F,VS2,5,6209
1.0,Premium,4,G,VS2,5,6216
1.0,Premium,4,J,VS1,4,4144
1.54,Ideal,5,G,SI2,2,9530
0.91,Good,2,E,SI1,3,4512
0.7,Premium,4,I,VS2,5,1966
0.34,Ideal,5,E,SI2,2,477
0.35,Ideal,5,H,VVS2,6,706
0.61,Ideal,5,G,VS1,4,2041
0.3,Ideal,5,E,VS1,4,694
0.7,Good,2,I,VS2,5,2117
1.5,Premium,4,G,SI1,3,9265
1.07,Premium,4,D,IF,8,18279
1.06,Premium,4,F,SI1,3,5142
0.9,Premium,4,H,SI1,3,3387
1.0,Premium,4,H,VS2,5,5320
0.4,Ideal,5,I,VVS2,6,807
0.72,Very Good,3,J,SI1,3,2123
1.01,Very Good,3,F,VVS2,6,8922
0.58,Ideal,5,F,VS1,4,1772
0.33,Ideal,5,H,IF,8,838
0.73,Premium,4,F,SI1,3,2527
1.09,Good,2,F,SI1,3,4154
0.41,Ideal,5,G,SI2,2,836
0.31,Ideal,5,D,VS2,5,942
0.9,Very Good,3,G,SI1,3,3718
0.27,Very Good,3,G,VVS1,7,566
1.02,Very Good,3,E,SI1,3,4524
0.77,Good,2,D,SI2,2,2665
0.57,Ideal,5,F,SI1,3,1759
0.28,Very Good,3,D,VVS2,6,532
0.3,Ideal,5,G,VVS1,7,1094
0.26,Ideal,5,D,VVS2,6,769
0.3,Ideal,5,J,VS2,5,384
0.74,Good,2,J,VS2,5,1912
0.43,Ideal,5,E,VVS2,6,1304
2.03,Very Good,3,E,SI2,2,18115
0.71,Ideal,5,D,SI1,3,3674
1.0,Very Good,3,E,VS2,5,6600
1.32,Ideal,5,I,VS2,5,7209
0.3,Ideal,5,G,VVS2,6,684
0.3,Ideal,5,F,VS2,5,569
0.51,Very Good,3,H,SI1,3,1170
0.41,Very Good,3,G,VS1,4,823
2.02,Ideal,5,J,SI2,2,11314
1.01,Premium,4,G,VVS2,6,7466
0.31,Very Good,3,G,SI1,3,462
0.45,Very Good,3,H,VVS1,7,1274
0.51,Ideal,5,F,SI1,3,1580
1.01,Premium,4,F,SI2,2,4616
1.11,Ideal,5,G,VS2,5,7443
0.56,Ideal,5,F,VVS2,6,2298
0.43,Premium,4,H,SI1,3,716
1.01,Premium,4,G,SI2,2,4327
0.31,Good,2,I,VVS1,7,571
0.31,Ideal,5,H,VVS2,6,625
1.08,Ideal,5,H,SI1,3,5517
1.36,Good,2,E,SI2,2,6397
0.6,Premium,4,F,VVS2,6,2350
1.53,Very Good,3,E,VS1,4,14931
1.14,Good,2,G,SI2,2,4501
1.1,Ideal,5,D,VS2,5,8959
0.26,Very Good,3,H,VVS2,6,486
0.51,Good,2,E,VS2,5,1662
0.29,Ideal,5,H,VS1,4,498
0.35,Ideal,5,F,SI2,2,591
1.51,Premium,4,I,SI2,2,7162
1.23,Ideal,5,I,SI2,2,5175
0.5,Good,2,E,SI1,3,1279
0.4,Very Good,3,D,VS2,5,851
1.66,Very Good,3,F,VS2,5,16294
1.18,Premium,4,I,SI1,3,5617
1.5,Very Good,3,E,VS2,5,11939
0.61,Good,2,F,VS1,4,2196
0.44,Ideal,5,E,SI1,3,810
1.06,Very Good,3,D,VS2,5,7149
0.7,Very Good,3,D,VVS2,6,4022
1.02,Ideal,5,H,SI1,3,5014
0.34,Ideal,5,H,VS2,5,689
0.3,Premium,4,H,VVS1,7,878
0.6,Very Good,3,G,VS1,4,2094
1.0,Good,2,H,SI2,2,3584
0.7,Good,2,I,SI1,3,2276
1.0,Good,2,J,SI1,3,3679
0.71,Very Good,3,G,SI1,3,2137
1.27,Ideal,5,F,VVS2,6,13823
0.23,Very Good,3,E,VVS2,6,485
0.81,Premium,4,E,SI1,3,3213
1.39,Ideal,5,I,VVS2,6,8271
0.8,Very Good,3,H,VS1,4,3209
0.4,Ideal,5,G,VVS1,7,1043
0.51,Fair,1,D,SI1,3,1304
1.0,Premium,4,F,SI1,3,5151
0.9,Good,2,F,VS2,5,4253
0.66,Ideal,5,E,SI2,2,1560
0.3,Ideal,5,D,VS1,4,718
0.36,Ideal,5,F,VS2,5,807
0.31,Good,2,I,VS1,4,586
0.53,Ideal,5,G,VS1,4,1791
1.01,Good,2,D,SI2,2,4260
1.06,Ideal,5,I,SI1,3,4630
1.01,Good,2,G,VVS2,6,7137
0.7,Very Good,3,F,VS2,5,2362
1.0,Very Good,3,D,VVS2,6,9740
1.26,Very Good,3,I,SI1,3,6318
0.33,Ideal,5,D,SI1,3,780
1.22,Premium,4,D,VS2,5,9756
0.51,Ideal,5,D,VS2,5,1787
0.41,Ideal,5,G,VVS2,6,1007
0.71,Ideal,5,F,VVS2,6,4167
1.09,Ideal,5,G,VS1,4,7820
0.41,Premium,4,E,VVS1,7,1431
1.2,Ideal,5,H,VS2,5,7235
0.34,Good,2,I,SI1,3,574
0.92,Good,2,G,VVS2,6,5390
0.52,Ideal,5,D,VVS1,7,3321
1.28,Ideal,5,G,IF,8,13360
1.7,Premium,4,J,VS2,5,9939
1.2,Ideal,5,G,VVS2,6,9373
0.59,Ideal,5,H,VVS2,6,1834
1.01,Very Good,3,E,SI2,2,3801
1.05,Very Good,3,E,VS2,5,6865
0.52,Ideal,5,G,VVS2,6,2338
0.47,Good,2,E,SI1,3,987
1.0,Ideal,5,D,VS2,5,8008
1.0,Good,2,F,VS2,5,5420
1.4,Premium,4,F,VS2,5,10625
0.9,Very Good,3,I,VS2,5,3473
0.84,Good,2,F,I1,1,1749
0.23,Ideal,5,E,VS2,5,548
1.42,Ideal,5,I,SI1,3,7157
0.3,Premium,4,F,SI2,2,506
1.5,Very Good,3,E,SI1,3,10046
0.71,Very Good,3,I,SI1,3,1898
0.43,Ideal,5,E,VS2,5,1048
1.5,Premium,4,E,VS2,5,14790
1.0,Premium,4,E,SI1,3,4953
0.7,Good,2,H,SI1,3,2066
1.05,Ideal,5,G,VS2,5,5504
0.73,Good,2,G,I1,1,1210
0.3,Ideal,5,I,VVS1,7,532
0.3,Ideal,5,H,IF,8,1013
2.14,Premium,4,I,VS2,5,17038
0.33,Premium,4,E,VS2,5,866
1.26,Premium,4,H,SI2,2,4586
1.01,Good,2,F,SI2,2,4302
0.3,Fair,1,F,VS2,5,662
2.12,Very Good,3,J,SI2,2,12030
0.9,Very Good,3,H,SI2,2,3105
0.4,Good,2,F,VS1,4,877
0.95,Very Good,3,I,SI1,3,3544
1.5,Very Good,3,G,SI2,2,9282
1.7,Very Good,3,H,VS1,4,14137
1.0,Fair,1,F,SI2,2,3146
0.52,Very Good,3,G,VVS1,7,2040
0.4,Premium,4,F,VS1,4,1050
0.4,Premium,4,E,SI1,3,945
0.34,Ideal,5,I,SI1,3,459
0.71,Good,2,I,VS2,5,2028
0.45,Ideal,5,H,VS1,4,888
1.51,Good,2,G,VVS2,6,13155
0.58,Ideal,5,G,IF,8,2508
0.35,Very Good,3,H,SI1,3,647
1.7,Premium,4,G,VS2,5,16123
0.3,Premium,4,G,VS1,4,776
0.72,Very Good,3,D,VS2,5,3139
0.7,Very Good,3,E,VS2,5,2845
0.9,Premium,4,D,SI1,3,4181
0.3,Ideal,5,G,IF,8,863
0.59,Ideal,5,E,SI1,3,1664
0.35,Very Good,3,F,SI2,2,460
0.33,Ideal,5,G,VVS2,6,752
0.54,Premium,4,E,VS2,5,1754
0.27,Ideal,5,I,VS1,4,432
0.71,Very Good,3,I,VVS1,7,2549
2.03,Premium,4,E,SI1,3,16629
0.3,Ideal,5,G,VS1,4,776
0.31,Very Good,3,D,VS2,5,692
0.7,Ideal,5,I,SI1,3,2436
0.56,Ideal,5,H,VS1,4,1888
0.4,Premium,4,D,VS2,5,1050
0.44,Very Good,3,D,VS2,5,850
0.49,Premium,4,H,SI2,2,1011
1.19,Ideal,5,H,I1,1,3794
0.4,Very Good,3,F,SI1,3,927
0.55,Ideal,5,D,VS1,4,2251
0.31,Premium,4,J,VS2,5,488
0.31,Ideal,5,H,SI1,3,457
1.27,Ideal,5,H,SI2,2,6403
0.46,Very Good,3,D,VVS1,7,1778
1.52,Ideal,5,G,VS2,5,12840
1.2,Premium,4,F,SI2,2,4274
0.36,Ideal,5,F,SI2,2,450
0.91,Very Good,3,F,SI2,2,3405
0.91,Fair,1,G,VS2,5,4860
1.51,Premium,4,G,VS2,5,12551
2.0,Premium,4,H,SI1,3,14319
1.5,Very Good,3,G,VVS1,7,14842
0.36,Ideal,5,G,IF,8,985
0.52,Ideal,5,G,VVS2,6,1911
1.2,Ideal,5,I,SI1,3,5694
0.4,Premium,4,E,SI1,3,945
0.41,Ideal,5,G,VS2,5,1061
0.3,Ideal,5,D,VS2,5,710
1.03,Very Good,3,H,SI1,3,5050
0.32,Ideal,5,G,VS2,5,561
0.34,Very Good,3,H,VVS1,7,775
0.4,Ideal,5,F,SI1,3,694
0.42,Ideal,5,I,VVS1,7,884
0.34,Premium,4,H,VS2,5,689
0.31,Premium,4,I,SI1,3,523
0.32,Ideal,5,F,VS2,5,645
1.03,Ideal,5,F,IF,8,11365
0.52,Ideal,5,D,VVS2,6,3284
0.71,Very Good,3,H,VS1,4,2590
1.27,Premium,4,I,SI2,2,4836
1.0,Premium,4,D,SI2,2,4758
1.0,Very Good,3,F,VS1,4,6883
1.13,Premium,4,F,IF,8,12543
0.33,Ideal,5,D,SI1,3,780
1.03,Ideal,5,G,SI1,3,5337
0.4,Ideal,5,E,SI1,3,696
0.81,Ideal,5,H,SI1,3,3446
1.37,Very Good,3,G,SI2,2,6609
0.4,Ideal,5,H,VVS2,6,1125
0.7,Ideal,5,E,VVS2,6,3901
0.32,Ideal,5,J,VS2,5,413
0.89,Premium,4,H,SI2,2,2815
0.9,Good,2,E,VS2,5,4580
0.5,Ideal,5,F,SI1,3,1282
0.31,Ideal,5,G,IF,8,871
1.54,Premium,4,H,I1,1,5071
1.03,Very Good,3,E,SI1,3,5010
0.76,Very Good,3,E,VS2,5,3162
1.11,Premium,4,F,VS2,5,6863
1.01,Good,2,H,SI2,2,3926
1.9,Ideal,5,I,SI2,2,12165
1.03,Ideal,5,G,VS1,4,7880
0.33,Ideal,5,E,VS2,5,928
1.01,Very Good,3,F,SI2,2,3945
0.31,Ideal,5,E,VVS1,7,853
1.0,Ideal,5,H,SI1,3,4469
0.5,Very Good,3,G,VS1,4,1624
1.23,Very Good,3,D,SI2,2,6710
0.31,Very Good,3,D,SI1,3,732
0.73,Premium,4,F,SI2,2,2197
0.43,Ideal,5,H,VVS1,7,1169
0.47,Good,2,G,VS2,5,1226
0.24,Very Good,3,E,VVS2,6,478
0.74,Ideal,5,D,VS1,4,3813
0.31,Ideal,5,I,VS2,5,558
0.36,Very Good,3,E,SI1,3,810
1.5,Fair,1,H,VVS2,6,7476
0.67,Ideal,5,G,VS2,5,1910
0.33,Premium,4,G,VS2,5,693
0.4,Very Good,3,H,VS2,5,895
2.01,Premium,4,I,VS2,5,16778
1.01,Good,2,G,VS2,5,10181
1.06,Very Good,3,F,SI1,3,4721
1.5,Very Good,3,F,VS2,5,16048
1.51,Very Good,3,F,VS2,5,13012
0.71,Ideal,5,E,SI1,3,2308
0.72,Ideal,5,I,VS1,4,3005
0.31,Premium,4,D,VS2,5,734
1.01,Ideal,5,H,SI2,2,4078
0.29,Ideal,5,G,VS1,4,532
1.01,Premium,4,D,VS1,4,8823
0.72,Ideal,5,D,VS2,5,3179
1.5,Very Good,3,H,VS2,5,9706
0.5,Ideal,5,F,VVS2,6,2160
0.3,Good,2,D,SI2,2,447
0.55,Ideal,5,E,SI2,2,1221
2.01,Ideal,5,I,SI1,3,16562
0.3,Good,2,J,SI1,3,339
1.12,Very Good,3,F,SI1,3,5374
1.54,Premium,4,I,SI1,3,8969
1.19,Premium,4,I,SI1,3,5664
1.52,Very Good,3,G,VS2,5,11986
1.54,Premium,4,G,SI1,3,8176
2.51,Premium,4,J,SI2,2,16278
0.5,Good,2,G,VVS2,6,1806
1.7,Ideal,5,G,VS1,4,13605
0.52,Ideal,5,F,VS2,5,1600
0.54,Premium,4,G,SI2,2,1090
0.42,Premium,4,E,VS1,4,1181
2.0,Fair,1,F,SI2,2,12610
1.12,Premium,4,I,SI1,3,4704
0.52,Premium,4,D,VS2,5,1749
0.73,Premium,4,E,VS1,4,2870
1.0,Very Good,3,E,SI1,3,6207
0.32,Ideal,5,E,VS1,4,898
0.32,Premium,4,E,VS2,5,702
0.56,Ideal,5,G,SI1,3,1417
0.76,Ideal,5,J,VS1,4,2307
0.51,Premium,4,E,VS1,4,1837
1.03,Premium,4,F,SI1,3,4942
0.7,Ideal,5,I,SI2,2,1874
0.31,Very Good,3,F,VS2,5,625
0.4,Ideal,5,E,VS2,5,912
0.7,Very Good,3,G,VS1,4,2748
1.04,Premium,4,E,VVS1,7,10539
0.9,Ideal,5,G,SI2,2,3521
0.51,Ideal,5,E,SI1,3,1355
0.74,Ideal,5,G,VVS1,7,3402
0.3,Ideal,5,G,VS1,4,776
1.01,Very Good,3,H,VS2,5,4821
0.3,Premium,4,E,VS2,5,658
1.0,Premium,4,G,VS2,5,5322
1.0,Very Good,3,F,VVS2,6,8555
0.56,Ideal,5,E,VS2,5,1625
0.32,Ideal,5,E,VS2,5,960
0.46,Ideal,5,J,VVS1,7,953
0.33,Premium,4,G,IF,8,853
1.52,Ideal,5,E,SI1,3,11642
0.35,Very Good,3,H,VVS1,7,798
0.37,Premium,4,F,VS2,5,746
0.24,Very Good,3,E,VVS1,7,552
2.02,Very Good,3,D,SI2,2,17263
0.3,Very Good,3,D,SI1,3,552
0.3,Premium,4,G,VS2,5,675
1.45,Fair,1,F,I1,1,4320
0.52,Ideal,5,F,IF,8,2393
0.3,Ideal,5,D,VS2,5,710
0.91,Very Good,3,E,SI2,2,3876
0.34,Ideal,5,D,VVS2,6,1054
1.02,Good,2,D,SI2,2,4246
0.31,Ideal,5,E,VVS2,6,1046
0.8,Very Good,3,F,SI1,3,3082
0.7,Premium,4,E,VS2,5,2697
0.31,Ideal,5,I,VS2,5,452
1.51,Good,2,I,VS1,4,9581
1.62,Good,2,J,SI2,2,6112
0.4,Very Good,3,H,SI1,3,666
0.47,Ideal,5,E,VVS2,6,1883
2.41,Premium,4,J,VS1,4,15320
0.71,Ideal,5,D,SI1,3,2690
0.51,Ideal,5,H,VVS2,6,1611
0.42,Ideal,5,G,VVS2,6,798
0.7,Very Good,3,H,VS1,4,2484
0.4,Very Good,3,E,VVS2,6,1106
1.18,Ideal,5,H,VS1,4,7216
0.72,Premium,4,E,VS2,5,2903
0.62,Ideal,5,F,VVS1,7,3499
0.9,Ideal,5,F,SI2,2,3796
1.02,Good,2,F,SI1,3,4678
0.41,Premium,4,G,VS1,4,899
0.36,Very Good,3,E,VS2,5,789
0.36,Very Good,3,E,VVS2,6,742
0.32,Very Good,3,G,VS2,5,561
0.72,Ideal,5,H,IF,8,3257
0.3,Very Good,3,E,VS2,5,658
0.7,Very Good,3,D,VS1,4,3001
1.1,Premium,4,I,SI2,2,4269
0.3,Ideal,5,E,VVS1,7,916
1.71,Ideal,5,E,SI2,2,11816
0.63,Premium,4,F,VS2,5,2211
0.76,Premium,4,F,SI2,2,2491
0.7,Ideal,5,D,SI2,2,2423
0.9,Fair,1,H,VS2,5,3538
0.73,Very Good,3,H,SI1,3,2359
0.71,Premium,4,D,VS2,5,3217
0.71,Premium,4,E,VS2,5,3062
0.67,Very Good,3,H,VS1,4,1981
1.25,Very Good,3,G,VVS1,7,11589
0.44,Premium,4,H,VS2,5,810
0.71,Ideal,5,H,VS1,4,2590
0.43,Ideal,5,F,VS2,5,904
1.15,Premium,4,H,SI2,2,4508
0.32,Premium,4,G,VVS2,6,730
1.63,Very Good,3,I,SI1,3,9090
0.32,Ideal,5,D,VS2,5,758
0.27,Ideal,5,F,IF,8,760
0.82,Very Good,3,I,SI1,3,2602
2.07,Premium,4,E,SI1,3,16957
2.1,Very Good,3,J,SI2,2,12196
0.35,Premium,4,F,VS2,5,706
0.43,Very Good,3,F,SI2,2,633
0.5,Premium,4,G,VS1,4,1624
0.7,Fair,1,E,VS2,5,2352
0.33,Ideal,5,D,VS1,4,739
0.4,Ideal,5,E,VS2,5,1025
0.31,Ideal,5,F,IF,8,1046
1.02,Ideal,5,E,VVS1,7,11128
1.05,Premium,4,G,SI2,2,4618
0.5,Good,2,F,SI1,3,1223
0.33,Premium,4,G,VS1,4,666
0.85,Ideal,5,E,SI2,2,3787
1.09,Premium,4,I,VS2,5,4659
1.01,Premium,4,E,VS2,5,6666
0.4,Premium,4,G,VS1,4,1125
1.59,Ideal,5,J,SI1,3,7943
1.02,Ideal,5,G,VS2,5,6410
0.7,Very Good,3,G,VS1,4,2497
0.41,Premium,4,D,SI2,2,876
0.33,Premium,4,G,VVS1,7,1114
0.36,Premium,4,J,SI1,3,541
1.32,Very Good,3,H,SI1,3,7283
1.04,Ideal,5,F,SI1,3,5145
2.03,Premium,4,F,SI2,2,12021
0.77,Ideal,5,E,SI2,2,2753
0.31,Very Good,3,I,VVS1,7,613
0.5,Ideal,5,D,SI1,3,1415
1.17,Very Good,3,I,SI1,3,4826
0.3,Ideal,5,F,VVS1,7,814
2.01,Fair,1,I,I1,1,5696
0.5,Ideal,5,H,VS2,5,1446
0.72,Very Good,3,I,VVS2,6,2386
1.5,Very Good,3,I,SI1,3,8408
0.31,Very Good,3,I,VVS1,7,571
2.01,Fair,1,F,I1,1,7294
0.34,Ideal,5,H,VS1,4,765
0.73,Fair,1,F,I1,1,1158
1.51,Premium,4,I,SI1,3,8794
1.03,Premium,4,E,VS1,4,7817
0.71,Premium,4,D,SI1,3,2861
1.11,Very Good,3,E,SI2,2,4170
1.45,Premium,4,F,VS2,5,11650
1.11,Ideal,5,E,SI1,3,6800
0.3,Ideal,5,I,VS1,4,454
0.37,Ideal,5,E,SI1,3,833
0.31,Premium,4,G,VS1,4,770
1.14,Premium,4,F,VVS1,7,11654
0.9,Good,2,I,VS2,5,3246
0.59,Ideal,5,E,VVS2,6,2553
0.41,Ideal,5,F,VVS2,6,1192
0.71,Premium,4,D,SI1,3,2797
0.71,Very Good,3,I,SI1,3,2141
0.31,Ideal,5,D,VS2,5,734
2.1,Fair,1,G,I1,1,6597
0.71,Good,2,I,VS2,5,1748
0.3,Ideal,5,G,VVS2,6,665
0.41,Ideal,5,F,VS1,4,1007
0.38,Ideal,5,E,VVS2,6,947
0.41,Ideal,5,D,SI1,3,1015
0.73,Ideal,5,F,VVS2,6,3524
0.33,Ideal,5,E,VS2,5,723
0.58,Ideal,5,E,VS2,5,1809
0.51,Premium,4,E,SI1,3,1443
0.37,Ideal,5,E,VS1,4,874
1.06,Premium,4,E,SI1,3,5485
1.83,Very Good,3,E,SI2,2,13134
1.03,Very Good,3,H,SI2,2,4745
2.24,Premium,4,H,SI2,2,16656
1.06,Very Good,3,J,SI2,2,3754
1.29,Very Good,3,G,VS2,5,8684
1.01,Very Good,3,G,VS2,5,6406
0.44,Very Good,3,H,VVS1,7,986
1.18,Very Good,3,I,VS1,4,5451
0.93,Very Good,3,E,SI1,3,4531
0.24,Ideal,5,F,VVS2,6,552
0.32,Ideal,5,D,SI1,3,589
0.34,Ideal,5,D,VS2,5,1033
0.31,Ideal,5,G,VS2,5,698
1.5,Premium,4,I,SI1,3,7955
1.03,Premium,4,G,SI2,2,4557
0.32,Ideal,5,J,VS2,5,504
1.63,Ideal,5,H,VS2,5,12620
0.38,Ideal,5,F,VS2,5,1026
1.73,Very Good,3,I,VS1,4,12559
0.34,Premium,4,D,SI2,2,650
